A,B,C,D,angle,area,perimeter,defects,label
923.0052991,358.7800403,208.184295,1098.78227,205.7249959,383.5,89.6984843,3,B
914.0940962,362.5793675,218.5430005,1135.095639,302.5437834,359,83.45584369,4,B
940.9927356,392.7451648,200.1546996,623.011583,213.6506565,344,81.45584357,3,B
946.3361108,393.8400156,197.9092365,906.9749462,209.5265922,356.5,84.04163003,3,B
947.6465261,395.6507202,259.5750649,1226.579651,246.9401715,358.5,84.04163015,4,B
945.4546552,399.0384446,257.7460425,1014.297741,243.4622158,345.5,81.21320307,4,B
940.7965846,401.5892963,243.5504262,1092.195971,157.7066516,349,83.45584357,3,B
939.4394446,390.6148235,260.6167571,1218.214914,243.5182251,351,82.62741661,4,B
942.7084269,412.4804821,183.9418,986.3350042,131.3840699,355.5,80.04163015,2,B
919.8320361,352.0602775,199.6273768,958.8206083,218.6265454,378.5,86.87005711,3,B
912.7118682,377.0942477,274.3134285,1281.283658,319.238869,368.5,82.87005711,5,B
905.1373845,364.1780546,277.5752428,1240.215804,284.6724285,393,87.45584369,5,B
903.7815173,358.282243,215.5717964,1135.474666,380.0462851,391.5,88.04163015,5,B
905.7882825,349.3182928,203.8689192,886.9970263,200.2640572,409,89.45584369,3,B
902.1400507,367.4532016,267.7110683,720.7013479,247.3202456,406.5,88.87005711,4,B
907.8717236,360.7369389,210.2575825,889.5202823,208.7020802,397.5,88.04163003,3,B
902.016862,347.2132872,219.883588,1228.142634,270.9071229,400,87.45584369,4,B
911.484518,392.0679332,203.4310264,807.5139096,220.2344885,415.5,90.87005711,3,B
897.0196986,358.4659896,209.0672249,1124.979856,218.7946771,426,92.28427076,3,B
898.932427,372.8785114,192.703982,951.0665149,130.3567469,409.5,88.87005711,2,B
902.5079898,344.567348,273.2187482,1243.791107,242.81324,430,91.45584357,4,B
887.1201395,353.0656146,212.199318,1094.466878,213.0124487,441.5,93.69848418,3,B
890.107715,333.7010387,212.8915769,946.9288325,212.0862805,446,96.28427076,3,B
892.5737844,320.3561052,277.4922444,725.2249476,235.4359642,453,96.28427064,4,B
892.315517,334.4971785,215.9874484,1104.419538,212.1639585,457,96.28427076,3,B
905.2841152,362.1343216,245.6838476,1083.201595,294.0621773,465.5,97.35533834,4,B
893.6865256,326.6443023,216.8628311,813.4288523,206.48177,458.5,95.6984843,3,B
899.2119784,342.6337763,216.0793956,1040.561195,205.0861877,460.5,95.6984843,3,B
895.0314398,355.4012405,285.9843755,906.5503247,233.2142107,478,97.11269784,4,B
901.6513752,377.6265882,286.2292222,1166.614474,231.9804954,498,99.11269784,4,B
902.4111604,338.7313635,288.3395716,905.3585767,229.5038227,501.5,100.5269114,4,B
884.3751736,314.7503466,293.3299683,1219.107164,233.5339032,512,99.94112492,4,B
889.1246536,359.1326338,289.494205,1228.654802,227.8089722,502.5,97.6984843,4,B
879.6433163,357.3061803,289.6539233,1353.239041,228.3444368,517.5,100.5269113,4,B
889.9344559,332.0454945,292.4716672,916.6055584,239.133133,518,100.2842708,4,B
893.5654281,332.9018979,290.6242929,1170.285617,237.7460834,533,103.9411249,4,B
878.9333081,342.8545365,294.3983713,895.6361464,237.569521,538,103.1126978,4,B
900.7234254,353.2389412,295.8954458,783.4573636,227.555666,517,101.1126978,4,B
893.0928658,323.3249345,292.1937364,940.8803684,230.3233747,517,101.1126977,4,B
899.4757184,302.9498451,230.757014,811.3131063,200.3806213,523,101.1126977,3,B
892.6815806,361.5119904,298.1399281,948.892825,230.8584879,553,101.9411247,4,B
900.3164771,350.9064513,231.3600932,1120.363249,211.115341,528,99.11269772,3,B
885.2868367,323.5915763,228.1374043,1108.121828,215.0082563,538.5,100.5269113,3,B
891.3043338,352.9131198,294.0873143,1277.684261,238.6490689,549.5,100.5269111,4,B
874.5824675,399.3759902,269.903082,1762.409919,152.2955551,568,103.1126978,3,B
866.7657132,371.015854,273.2904659,1228.238876,158.1487939,562,104.7695519,3,B
870.4750433,373.6339764,276.3458219,1274.041776,159.2972293,560.5,102.5269113,3,B
868.6176591,394.1244812,276.8084547,1232.581766,160.2607764,551.5,105.3553385,3,B
873.1403018,358.3098217,274.065007,1210.184096,159.7878963,544,103.1126978,3,B
873.6419372,351.6325342,287.4805973,1389.945704,241.3791097,514.5,100.5269114,4,B
885.2253753,357.1863911,285.3534718,1101.754699,248.3800575,546.5,104.5269114,4,B
873.2499666,376.6570082,284.0162555,1499.393236,223.4888348,550,103.1126978,4,B
875.1285259,352.060805,278.782529,1050.039109,157.5201688,517.5,99.6984843,3,B
870.5742173,387.0754642,275.9593655,1369.616491,158.2820681,491,97.11269772,3,B
880.6486448,357.2819595,211.4078179,984.0867954,133.4136816,531.5,99.35533857,2,B
880.4157389,366.3681466,214.1239013,1270.033977,131.9821821,524,99.94112492,2,B
863.3438473,323.0429037,231.8534843,1302.923173,221.2137892,532,101.941125,3,B
868.5063968,361.0127996,228.5756078,1462.246476,218.7394223,557.5,104.5269111,3,B
851.6185608,331.9205317,273.4389467,1386.526326,157.8331776,525.5,98.87005723,3,B
854.0670195,349.4516959,285.0085935,941.3784062,250.1745423,536,101.1126977,4,B
854.0349839,363.1257063,269.909129,1509.127424,159.1165899,551.5,105.3553383,3,B
842.8927719,332.7443299,272.1828722,1474.494189,160.2369574,610.5,110.1837655,3,B
836.3336508,338.6518818,270.623172,1214.288432,163.0134425,34,21.65685415,3,B
832.3862586,315.4746817,268.7697807,1005.313293,165.8869288,611,111.5979789,3,B
828.0990153,337.7490745,263.7845432,1187.2425,164.4995335,620,111.5979791,3,B
828.4633951,361.6964111,262.8017759,1185.307327,169.8088733,607,108.7695519,3,B
819.3096534,342.5626085,267.925497,867.8768263,170.8605963,634,111.5979791,3,B
823.5019135,364.5893602,267.1733619,749.3304687,168.6268921,628,111.5979789,3,B
813.8987254,339.64443,264.9465402,994.9000828,169.9498919,640.5,111.8406194,3,B
823.1038208,329.0335253,263.9847019,1027.119418,169.6378836,628.5,110.1837655,3,B
820.2755824,340.9537374,262.1476585,911.0040501,168.8865929,642,115.5979789,3,B
829.9103113,352.6297555,267.5889776,1215.362291,168.4027408,625,111.5979789,3,B
814.0627277,343.2267536,265.3565547,885.5715685,170.3463718,615,111.5979791,3,B
825.3072201,345.9339301,265.0310246,1169.776005,170.2865369,606.5,110.1837655,3,B
814.4333484,352.7408642,264.1076453,1352.513822,169.9875747,617,111.5979789,3,B
818.6834855,329.8435547,263.6015756,1154.909742,173.9196129,598,110.769552,3,B
808.1022425,321.8993058,261.5428613,1158.46389,175.6286744,624.5,113.0121925,3,B
811.3970955,342.7780162,262.0659652,1013.039893,174.6449363,597.5,109.0121925,3,B
816.4387566,313.6266313,263.4477035,1410.922776,175.6566258,588.5,109.3553385,3,B
817.1191178,361.6823641,264.1740707,1178.464247,172.9867311,611,108.769552,3,B
837.8784067,346.7845332,259.9781593,1328.9308,177.7930186,573.5,106.5269114,3,B
831.2640275,330.6108836,260.7121538,1035.523254,172.6669134,515,101.9411249,3,B
832.0040441,353.1740543,259.0816871,1018.86803,172.6485583,520.5,102.5269113,3,B
829.0792503,342.3603767,261.6877453,945.9270701,175.1892348,507.5,99.6984843,3,B
863.3015723,346.3188893,256.1569339,1076.303792,173.9911603,486.5,98.52691138,3,B
828.2088397,373.4872264,255.9172325,917.9808194,174.0447617,469.5,99.6984843,3,B
862.5224209,370.8735071,253.7415127,1242.952034,173.8849963,477.5,97.6984843,3,B
838.4025738,329.7750011,258.2374474,900.9414759,175.9990448,481.5,98.52691138,3,B
845.5695083,336.9599094,252.5315899,892.2995838,178.7246988,453,94.28427076,3,B
866.8759133,391.0090472,251.1375267,1087.389246,176.2183787,466,97.11269784,3,B
896.5052114,359.0955451,288.2315131,1098.16574,265.1044248,441.5,95.69848418,4,B
900.5231432,348.6924575,243.8796739,1072.429655,182.7561031,427.5,92.04163015,3,B
850.8914829,387.3063387,253.0698323,1382.058226,176.658722,439,94.28427076,3,B
876.6134457,366.2686026,254.6711177,1051.341936,173.6392164,510,101.9411249,3,B
856.5021679,316.0753758,279.557275,910.1797633,258.1474725,514.5,98.87005711,4,B
876.1602905,338.3837148,283.3132024,1087.794062,245.5028045,522.5,101.6984843,4,B
868.2060768,350.1823713,281.9096916,1077.301719,242.5647226,530.5,102.5269113,4,B
856.9178394,344.3774934,284.2461817,1330.459206,239.9785286,527,101.1126977,4,B
876.8643424,331.2884035,284.191293,926.6249564,241.3788659,549.5,106.5269113,4,B
882.9162147,325.9949759,318.3579049,1171.285686,326.7528997,535,103.1126978,5,B
879.0777587,368.9862577,320.650744,1232.362768,302.8628667,536,103.1126978,5,B
874.9359778,343.2018675,310.6310373,1406.99426,308.6360912,537,102.769552,5,B
877.8110952,326.6237819,291.9035153,901.8440252,231.5900547,541,103.1126978,4,B
878.7779949,328.355031,289.6463495,898.0997447,243.8177791,537,101.9411248,4,B
876.5418941,343.1065111,286.9786722,1202.361154,236.8472636,534,103.1126978,4,B
884.8533286,328.0472311,293.2560489,1427.265432,235.6095731,528.5,102.5269113,4,B
881.1465975,340.8784339,292.5733886,1241.259842,234.3627438,525,102.2842706,4,B
885.0381902,300.1497208,314.7397876,1227.161164,327.0596667,519,100.2842706,5,B
882.0114894,327.6405843,290.6574157,1071.082779,241.9226807,526.5,101.6984843,4,B
885.44322,332.367427,298.2486376,1273.673009,235.6697062,525.5,103.3553385,4,B
892.0097678,346.6040138,299.2103231,1275.154531,234.1682563,532,104.769552,4,B
891.3640847,373.7951519,297.8435038,1407.626062,240.4639627,542,105.1126978,4,B
904.0262165,331.84617,301.2267139,1238.295189,231.9513455,527,103.9411249,4,B
902.5628796,329.9868761,301.2686929,1202.317653,233.6719066,518,101.9411248,4,B
915.481412,355.5808728,305.0728694,1248.270237,235.0466669,521,101.9411249,4,B
906.4562093,315.1453956,299.2593955,1017.215534,244.9527324,513.5,101.6984843,4,B
920.372502,374.6684739,338.4657725,1228.849226,280.0941939,511,100.2842708,5,B
915.3667886,354.9559483,323.465172,1268.810522,284.4517852,528,103.1126978,5,B
924.1530347,358.8611113,330.2210979,1092.360227,282.9143249,538,103.9411248,5,B
907.7304643,338.5014358,317.747541,1264.485283,303.5430861,561.5,104.5269114,5,B
916.3272472,338.5685691,319.3487611,1341.471036,325.2367935,564.5,106.1837655,5,B
911.7271186,379.8041276,314.022095,1408.029442,305.9042845,579.5,108.1837655,5,B
914.2189769,377.4054741,300.7668534,1277.65163,235.8468503,580,106.7695519,4,B
914.6772093,383.6148192,310.0738259,1126.39573,321.0651675,583.5,108.5269114,5,B
910.4972109,380.5739667,300.333966,942.9587745,240.232838,581,105.9411248,4,B
910.2543932,395.2207609,298.2886452,1824.298095,233.2467605,575,105.941125,4,B
907.7973471,372.5838853,295.7359696,1236.349907,243.6031369,567,106.769552,4,B
900.0464316,370.2253755,296.3641375,1056.169194,241.1113059,568.5,105.3553385,4,B
912.0269594,368.7721682,294.699674,944.6230078,238.3482889,567.5,105.3553383,4,B
911.2000461,374.6944002,299.1307256,1253.515635,239.1643292,577,106.769552,4,B
919.0869386,364.6813582,323.5569674,1485.145916,309.4629372,589,107.9411249,5,B
911.0838318,337.4120908,324.5484492,1115.904856,287.2574795,587.5,107.3553385,5,B
913.9916403,354.5265483,300.3919884,1220.945714,235.6987793,588,107.9411249,4,B
909.9556507,348.1842986,301.9905874,1247.830889,246.1476359,579,105.9411248,4,B
915.8108625,390.5446518,302.8671278,1224.19229,239.4522346,582.5,110.1837655,4,B
913.3506599,336.6171529,326.3638854,1364.083031,323.3587531,564.5,104.5269113,5,B
907.8810357,342.0110904,302.8676584,949.2312519,248.3354608,570,106.769552,4,B
915.7511732,346.3525651,302.3508099,1565.321089,240.1543325,588.5,106.5269114,4,B
917.3837596,352.2316654,304.7330819,1262.888722,247.259516,579.5,108.1837655,4,B
912.4358549,330.6972113,322.3307338,1310.448466,330.8316367,590,108.7695519,5,B
912.9730947,341.5352331,320.2004286,1257.723895,311.751396,585.5,107.3553385,5,B
906.5305338,368.4355089,300.2094883,1485.572455,243.254768,567,105.1126978,4,B
915.8605458,354.7044089,327.4694212,1239.59457,312.8829257,580,105.9411249,5,B
920.5006963,340.4458196,327.4421861,1267.981094,302.4294574,592,108.769552,5,B
920.5153801,348.769865,323.6596227,965.0322837,339.2383589,589,106.769552,5,B
925.2445732,319.1106082,311.3512714,909.2624342,238.7587626,605,110.769552,4,B
928.1136589,340.760107,312.6910471,1393.918839,241.084726,612,107.9411249,4,B
927.1288812,357.8904434,314.318311,1512.915419,242.9833476,621.5,109.3553383,4,B
925.9129456,316.755072,313.3422704,963.0415872,235.6357587,609.5,110.1837654,4,B
922.3418095,352.6867313,312.9475695,1136.657858,249.4053431,614.5,110.1837655,4,B
926.6490483,331.3629926,316.3598499,1423.158418,243.3734047,607,110.769552,4,B
922.451506,345.4119087,310.5191949,975.3962444,246.9064823,587,107.9411249,4,B
909.6643561,361.1135244,288.675876,1120.401234,164.5074769,543.5,103.3553385,3,B
908.6250948,367.3001715,281.7766055,951.0712655,166.2061872,509,101.9411249,3,B
900.1524219,373.1438254,279.147097,1248.307113,168.45616,494,97.94112492,3,B
893.9555738,333.646534,279.479454,1063.187541,165.5257114,481.5,99.35533845,3,B
869.6669802,340.4248121,274.2397196,1184.130237,170.3062827,485.5,97.35533845,3,B
894.0317883,372.6612739,279.0016065,959.9034136,172.1537526,482.5,98.18376541,3,B
891.3804476,360.6052987,278.7077879,1065.211371,168.3796779,470,96.76955199,3,B
883.9446498,350.4116753,278.0402202,771.7176597,174.2325218,474.5,99.01219237,3,B
880.31922,331.7039857,279.1600927,1058.588934,170.0969741,488,98.42640579,3,B
871.1890267,342.8438131,275.4095248,1191.946075,172.3599483,494.5,102.1837653,3,B
863.2028645,354.1998646,276.2031112,1068.239475,174.1300548,503,98.42640567,3,B
869.1873494,375.9535771,279.7682597,1279.111294,172.8668867,522.5,103.8406194,3,B
866.6387511,342.8321179,278.5297313,1101.039175,176.3150926,538,105.5979788,3,B
858.8143237,356.8101495,277.4945939,1182.698004,174.1569117,600,113.2548329,3,B
852.6244577,338.051252,276.4333631,1204.707607,177.8904857,625,113.254833,3,B
853.8442723,299.6903543,273.1491637,1055.054661,174.4189472,617,112.426406,3,B
841.2898901,360.7576253,269.8454026,1205.821638,174.8623903,626,112.4264059,3,B
848.401026,348.9372132,269.5576309,1195.708041,172.2853726,646.5,116.6690466,3,B
847.7701218,353.5844666,267.8975838,1351.933386,172.0759618,626,116.4264059,3,B
844.8723987,365.6819115,265.3713908,1030.54116,177.1122362,583,110.0832609,3,B
842.3321451,346.6911782,266.3930199,939.9855142,177.8441955,587,111.5979788,3,B
848.2977389,353.309688,266.9643742,1224.865034,174.8858717,609,113.2548331,3,B
848.5051902,328.0935342,270.0359836,1021.98306,175.6626975,604.5,111.8406192,3,B
856.3678581,330.5621563,271.3918095,1160.831468,175.1035165,599,112.4264061,3,B
853.2907497,331.432153,268.9212946,1160.312359,176.3780471,616.5,113.8406196,3,B
849.2061297,326.2937297,269.1144669,1033.419586,177.2946582,614,111.2548333,3,B
851.6836487,332.6668466,268.8686721,1029.854258,173.6483848,602,113.254833,3,B
848.049428,351.3225115,270.8704904,905.8115908,175.9699786,622,112.0832602,3,B
855.9452017,342.2588833,275.7656632,1212.502707,173.4172399,626,115.2548331,3,B
857.43125,333.0725935,274.5722835,770.6846015,177.3245251,614.5,113.8406194,3,B
850.7563702,332.9939048,271.7771806,1028.510091,176.2050347,614,112.0832599,3,B
847.7023616,359.7479222,270.4927001,1356.97368,170.8714346,609.5,110.6690463,3,B
851.6892499,346.1218251,271.6496505,1161.311883,171.5085111,623.5,114.6690465,3,B
847.6083406,361.2253377,272.4324364,1274.602494,174.2545941,610,113.2548332,3,B
844.7496878,362.3967364,272.2007811,1223.681965,174.8770318,606,110.4264061,3,B
846.8206933,353.058228,271.4031638,910.5091466,174.6733575,622.5,112.6690466,3,B
852.527264,356.3514115,269.2602947,1172.190441,176.2251964,616.5,113.0121926,3,B
848.3995573,350.2716009,269.5336653,1214.825089,178.6967514,615.5,112.6690463,3,B
857.2040848,356.082909,267.2612929,1061.523799,179.1438218,617.5,113.8406198,3,B
840.6196267,338.9013399,244.1543412,1336.661952,150.9854817,768,117.3969682,3,B
845.3706245,359.2138382,229.9509211,1445.544127,157.6716193,733.5,116.3259008,3,B
835.2608867,308.632443,229.9606926,1170.583023,156.5858457,730.5,113.154328,3,B
840.0471396,300.5320264,228.7457922,1628.21342,158.6989344,733,114.5685414,3,B
844.4594168,347.0209748,231.4630538,922.1942574,157.3796651,721.5,114.3259013,3,B
842.419085,314.8398447,232.7288412,1577.692166,156.2891641,733.5,115.1543279,3,B
843.5585112,324.8606609,235.6438238,1476.201349,154.2165864,732,114.5685408,3,B
844.4785895,328.6028632,235.0111703,1597.160548,152.1714877,741,116.5685415,3,B
842.6622613,321.7823396,230.3068859,1193.835717,158.558075,736,115.7401145,3,B
843.3173956,313.378405,233.0241933,913.3165385,159.2377349,739,114.5685416,3,B
838.0040583,325.3143496,230.3983952,1515.579841,158.8449563,734,114.5685409,3,B
850.3901901,305.5263866,232.9255847,913.6362356,158.0711546,747,115.7401146,3,B
841.2024474,316.409551,228.8383448,1330.331306,157.6565883,744.5,115.1543276,3,B
841.7086793,320.9264464,238.772988,2008.154517,148.410004,757.5,117.9827555,3,B
841.7060023,309.3646778,231.4388388,1192.416132,159.650628,747.5,115.1543279,3,B
842.4901915,333.2587621,234.8141309,1627.045472,152.9089378,766,119.3969685,3,B
839.5249022,348.8017072,234.096743,1217.819598,160.0637829,763,115.3969679,3,B
842.5052219,324.2107458,234.2387738,1468.052775,155.3470596,775,118.225395,3,B
841.9903757,313.065136,236.3232078,1067.798829,156.7336414,756,116.225396,3,B
851.7544806,340.0341075,232.6708144,1341.414332,160.2387221,774,119.7401141,3,B
867.6903075,346.7939998,237.6690699,1204.021022,156.7827038,772,117.396969,3,B
877.6334996,347.6723497,235.4810398,1264.135394,158.9383136,786.5,118.8111819,3,B
879.3345113,349.5995993,242.5991794,1244.234986,154.3275799,798.5,118.8111819,3,B
897.5264859,368.0250099,252.0669659,1256.628777,156.62325,816.5,120.8111817,3,B
903.806528,374.8699927,257.3462,1255.630829,158.9533054,826.5,120.8111815,3,B
893.7473571,354.5481001,265.3915293,1461.516344,155.6333277,837.5,121.6396092,3,B
894.7364431,319.0428079,269.3798184,1444.121094,151.5280151,860.5,125.639609,3,B
879.2379826,338.7389701,264.4794551,1454.353211,152.9380282,841.5,121.9827548,3,B
883.1806213,312.3424367,270.1591096,1148.743867,150.8014972,837,120.2253962,3,B
889.6471806,322.596692,267.6806768,1273.658044,153.3258527,820,118.5685415,3,B
885.7931323,295.6591295,267.6511724,1561.593304,151.6921516,825.5,120.8111818,3,B
894.7898509,319.5133539,265.8957034,1286.44111,154.0233549,812,118.5685412,3,B
887.8958981,294.1856029,271.970844,1578.973605,152.86061,833,121.3969684,3,B
900.5215132,306.1811786,285.0773616,1326.115794,163.6173707,818,120.225395,3,B
896.9070683,297.891368,287.4957681,1922.936178,163.656688,816,120.5685414,3,B
